source,target,Time
4702594697,3090733766,2/7/16 20:52
4723253727,3090733766,2/7/16 20:52
4697471186,3090733766,2/7/16 20:52
31207587,18149463,2/7/16 20:52
4717620803,3090733766,2/7/16 20:52
4725551595,3090733766,2/7/16 20:52
4680164766,3090733766,2/7/16 20:52
4725791674,3090733766,2/7/16 20:52
4650424456,3090733766,2/7/16 20:52
4716795233,3090733766,2/7/16 20:52
4680179892,3090733766,2/7/16 20:52
4635857897,3090733766,2/7/16 20:52
4726072120,3090733766,2/7/16 20:52
4716460649,3090733766,2/7/16 20:52
4659118755,3090733766,2/7/16 20:52
18479878,1367531,2/7/16 20:52
2222505735,72221069,2/7/16 20:52
4706100487,3090733766,2/7/16 20:52
4635735028,3090733766,2/7/16 20:52
237483679,223257327,2/7/16 20:52
4707957035,3090733766,2/7/16 20:52
151986157,759251,2/7/16 20:52
4656363701,3090733766,2/7/16 20:52
4724213175,3090733766,2/7/16 20:52
301625632,478855762,2/7/16 20:52
4656701415,3090733766,2/7/16 20:52
4658956527,3090733766,2/7/16 20:52
4675413260,3090733766,2/7/16 20:52
1046126035,495130557,2/7/16 20:52
4691629814,3090733766,2/7/16 20:52
4680311677,3090733766,2/7/16 20:52
3764513247,63985089,2/7/16 20:52
3426768574,27754737,2/7/16 20:52
4649071755,3090733766,2/7/16 20:52
14198492,16002085,2/7/16 20:52
4725380063,3090733766,2/7/16 20:52
4701257318,3090733766,2/7/16 20:52
3291322476,3196754396,2/7/16 20:52
4422984375,4560016829,2/7/16 20:52
2445760662,25801216,2/7/16 20:52
4655952279,3090733766,2/7/16 20:52
4353480989,45156531,2/7/16 20:52
241776425,216776631,2/7/16 20:52
991999238,2954137227,2/7/16 20:52
4214136858,4822536123,2/7/16 20:52
23953095,119972954,2/7/16 20:52
2521147680,125128428,2/7/16 20:52
2387003571,2667921951,2/7/16 20:52
4715283754,3090733766,2/7/16 20:52
4658856015,3090733766,2/7/16 20:52
4698656874,3090733766,2/7/16 20:52
20715638,233842454,2/7/16 20:52
76708540,54769979,2/7/16 20:52
1016296854,355325091,2/7/16 20:52
331386760,764854712,2/7/16 20:52
4726719449,3090733766,2/7/16 20:52
328332222,20713061,2/7/16 20:52
4651067781,3090733766,2/7/16 20:53
36690283,4499463434,2/7/16 20:53
1159047036,310482542,2/7/16 20:53
4048444078,14276218,2/7/16 20:53
14584630,78569026,2/7/16 20:53
2320699228,718380229,2/7/16 20:53
3270445526,216776631,2/7/16 20:53
4788670529,18881102,2/7/16 20:53
821660419,18881102,2/7/16 20:53
348737516,41814169,2/7/16 20:53
22250215,23031094,2/7/16 20:53
4725798999,3090733766,2/7/16 20:53
4657041023,3090733766,2/7/16 20:53
23035948,63985089,2/7/16 20:53
87331603,755113,2/7/16 20:53
3102586086,204832963,2/7/16 20:53
4748812636,3090733766,2/7/16 20:54
4717628181,3090733766,2/7/16 20:54
1535726580,21692297,2/7/16 20:54
413615555,1325262061,2/7/16 20:54
410739206,3887010139,2/7/16 20:54
4726128160,3090733766,2/7/16 20:54
4692263202,3090733766,2/7/16 20:54
4708189163,3090733766,2/7/16 20:54
4705935679,3090733766,2/7/16 20:54
4695752293,3090733766,2/7/16 20:54
4732442421,3090733766,2/7/16 20:54
4703421393,3090733766,2/7/16 20:54
4659085353,3090733766,2/7/16 20:54
4714416149,3090733766,2/7/16 20:54
4717904692,3090733766,2/7/16 20:54
4649481335,3090733766,2/7/16 20:54
24517068,21888595,2/7/16 20:54
49800332,23545095,2/7/16 20:54
4767023074,3090733766,2/7/16 20:54
4705942213,3090733766,2/7/16 20:54
3108894188,4669486393,2/7/16 20:54
4741998093,3090733766,2/7/16 20:54
4715266823,3090733766,2/7/16 20:54
498412562,701725963,2/7/16 20:54
4723369588,3090733766,2/7/16 20:54
119459899,495130557,2/7/16 20:54
4726175489,3090733766,2/7/16 20:54
4748750122,3090733766,2/7/16 20:54
4701123088,3090733766,2/7/16 20:54
4651419856,3090733766,2/7/16 20:54
4757132489,3090733766,2/7/16 20:54
1975508851,2269619268,2/7/16 20:54
2304138008,2155148561,2/7/16 20:54
2734545647,30364057,2/7/16 20:54
4709407707,3090733766,2/7/16 20:54
4723270277,3090733766,2/7/16 20:54
4763103028,3090733766,2/7/16 20:54
501942948,14677919,2/7/16 20:54
2431439648,311625230,2/7/16 20:54
4651059555,3090733766,2/7/16 20:54
2431107457,130191851,2/7/16 20:54
31223236,4860478813,2/7/16 20:54
4464797361,17148456,2/7/16 20:54
4708066228,3090733766,2/7/16 20:54
4755112888,3090733766,2/7/16 20:54
350746547,100303868,2/7/16 20:54
4136775268,777143324,2/7/16 20:54
4746251421,3090733766,2/7/16 20:54
4765720641,3090733766,2/7/16 20:54
3225704708,2900307597,2/7/16 20:54
4756746437,3090733766,2/7/16 20:54
4723229190,3090733766,2/7/16 20:54
859184557,2356487101,2/7/16 20:54
4718242036,3090733766,2/7/16 20:54
4717431376,3090733766,2/7/16 20:54
3311920808,25073877,2/7/16 20:54
4742728497,3090733766,2/7/16 20:54
2288161272,489475164,2/7/16 20:54
4635858797,3090733766,2/7/16 20:54
478281666,23022687,2/7/16 20:54
4735304057,3090733766,2/7/16 20:54
3038614791,355325091,2/7/16 20:54
3923762177,3271255423,2/7/16 20:54
4743599073,3090733766,2/7/16 20:54
15174190,22869375,2/7/16 20:54
513821530,311625230,2/7/16 20:54
2190922251,52944689,2/7/16 20:54
4722174515,3090733766,2/7/16 20:54
4747749861,3090733766,2/7/16 20:54
4722307881,3090733766,2/7/16 20:54
4724580141,3090733766,2/7/16 20:54
471062544,620571475,2/7/16 20:54
4742789416,3090733766,2/7/16 20:54
4732669996,3090733766,2/7/16 20:54
3448683082,2293759616,2/7/16 20:54
4732550433,3090733766,2/7/16 20:54
2435765348,620571475,2/7/16 20:54
227794975,28221296,2/7/16 20:54
750652153,500368977,2/7/16 20:54
47398058,8936082,2/7/16 20:54
4752455002,3090733766,2/7/16 20:54
3229394641,4784712780,2/7/16 20:54
4752252975,3090733766,2/7/16 20:55
16516853,11866582,2/7/16 20:55
4680232394,3090733766,2/7/16 20:56
4200373047,28221296,2/7/16 20:56
231622258,4093869141,2/7/16 20:56
571326656,136426609,2/7/16 20:56
18495550,3330052767,2/7/16 20:56
958209542,30364057,2/7/16 20:56
1063799618,3141672447,2/7/16 20:56
4614776243,2293759616,2/7/16 20:56
16168401,1049171,2/7/16 20:56
346276108,32238490,2/7/16 20:56
33264865,254873869,2/7/16 20:56
289088010,466519303,2/7/16 20:56
4759057768,1934787661,2/7/16 20:56
110799048,16490790,2/7/16 20:56
24194455,2705002822,2/7/16 20:56
