Source,Target,Time
625175087,26900055,2016-02-19 14:31:19
3633874334,3946915763,2016-02-19 14:31:19
4085135908,17980523,2016-02-19 14:31:21
4111631055,4121225056,2016-02-19 14:31:21
4924855475,40116885,2016-02-19 14:31:21
163792071,2832807293,2016-02-19 14:31:21
3481965513,29181351,2016-02-19 14:31:22
4698002720,498324020,2016-02-19 14:31:22
700033555229839360,3438820032,2016-02-19 14:31:22
433851538,124175717,2016-02-19 14:31:23
934824404,41410702,2016-02-19 14:31:24
2570294295,28785486,2016-02-19 14:31:24
700686831239606272,109361219,2016-02-19 14:31:25
1013062482,2646849841,2016-02-19 14:31:25
2924308076,14434063,2016-02-19 14:31:25
3532804813,549600704,2016-02-19 14:31:26
3012168862,3314758074,2016-02-19 14:31:27
2771588954,261330050,2016-02-19 14:31:28
700687710210502656,109361219,2016-02-19 14:31:29
357682702,54079187,2016-02-19 14:31:32
199636296,3889878142,2016-02-19 14:31:32
56905881,18791763,2016-02-19 14:31:33
2440589047,368196789,2016-02-19 14:31:33
374490467,149249831,2016-02-19 14:31:33
262935830,67514751,2016-02-19 14:31:34
58346674,3181032174,2016-02-19 14:31:34
510128536,106013224,2016-02-19 14:31:34
368901775,2832807293,2016-02-19 14:31:36
357736996,18857913,2016-02-19 14:31:37
313127458,39294154,2016-02-19 14:31:37
426865910,17372211,2016-02-19 14:31:38
284993758,105165371,2016-02-19 14:31:38
510128536,337305138,2016-02-19 14:31:39
2278175328,41067762,2016-02-19 14:31:39
182609877,253093355,2016-02-19 14:31:40
1428929930,249598441,2016-02-19 14:31:40
1241408113,322755208,2016-02-19 14:31:41
4349621839,1292002213,2016-02-19 14:31:42
2167344427,3181032174,2016-02-19 14:31:43
510128536,529009225,2016-02-19 14:31:43
3001664273,2908170952,2016-02-19 14:31:43
241776425,16711026,2016-02-19 14:31:44
29557078,347627434,2016-02-19 14:31:44
700686888336760832,109361219,2016-02-19 14:31:45
2288462990,266894776,2016-02-19 14:31:45
4624660720,29465136,2016-02-19 14:31:45
614346826,192353568,2016-02-19 14:31:46
240159070,150052601,2016-02-19 14:31:46
27463702,347627434,2016-02-19 14:31:47
829380451,35002876,2016-02-19 14:31:48
73163090,594886554,2016-02-19 14:31:48
2556018119,3181032174,2016-02-19 14:31:49
82519176,1517872886,2016-02-19 14:31:49
3633874334,3314758074,2016-02-19 14:31:52
