Source,Target,Time
2731637805,28076811,2016-02-19 12:51:38
29104658,812185596,2016-02-19 12:51:39
4762519713,3090733766,2016-02-19 12:51:40
956257160,33995295,2016-02-19 12:51:40
122678297,15553222,2016-02-19 12:51:41
3492807912,1367531,2016-02-19 12:51:42
4745238166,3090733766,2016-02-19 12:51:42
2971920623,14293310,2016-02-19 12:51:44
2920593731,618300542,2016-02-19 12:51:44
1289848416,4323508757,2016-02-19 12:51:44
31223236,871014848,2016-02-19 12:51:46
67734455,1917731,2016-02-19 12:51:46
724878049,243291372,2016-02-19 12:51:47
4733468477,3090733766,2016-02-19 12:51:47
51664893,21792170,2016-02-19 12:51:49
45137529,74727751,2016-02-19 12:51:49
631622844,1917731,2016-02-19 12:51:49
1714299895,3006418240,2016-02-19 12:51:50
15326206,618300542,2016-02-19 12:51:53
177970598,532656726,2016-02-19 12:51:53
331951488,4207961,2016-02-19 12:51:57
140892845,376876772,2016-02-19 12:51:59
1018957536,116568327,2016-02-19 12:51:59
50589638,254117355,2016-02-19 12:52:00
2464963872,216776631,2016-02-19 12:52:01
122678297,3332157263,2016-02-19 12:52:01
22270152,4170491,2016-02-19 12:52:02
2901014339,532656726,2016-02-19 12:52:03
388432699,12354832,2016-02-19 12:52:04
29184911,228865063,2016-02-19 12:52:04
4910637383,18510860,2016-02-19 12:52:05
437389860,14293310,2016-02-19 12:52:05
3337804853,3242887614,2016-02-19 12:52:06
2971920623,14173315,2016-02-19 12:52:07
